Student ID,Name,Program/Degree,Batch,Semester,Course Code,Course Title,Credits,Department,Marks,GPA,Status
TUCE4016,Karan Pandey,Computer Engineering,2019,7,SUB107,AI,3,Computer Engineering,87,8.37142857142857,Completed
TUCE4016,Karan Pandey,Computer Engineering,2019,7,BIG101,Big Data,4,Computer Engineering,82,8.37142857142857,Completed
TUCE4016,Karan Pandey,Computer Engineering,2019,7,BIG102,Big Data Lab,4,Computer Engineering,70,8.37142857142857,Completed
TUCE4016,Karan Pandey,Computer Engineering,2019,7,DAT103,Data Science,3,Computer Engineering,92,8.37142857142857,Completed
TUCE4016,Karan Pandey,Computer Engineering,2019,7,DAT104,Data Science Lab,3,Computer Engineering,94,8.37142857142857,Completed
TUCE4016,Karan Pandey,Computer Engineering,2019,7,DEE101,Deep Learning,3,Computer Engineering,98,8.37142857142857,Completed
TUCE4016,Karan Pandey,Computer Engineering,2019,7,SUB108,MP,4,Computer Engineering,63,8.37142857142857,Completed
TUCE4016,Karan Pandey,Computer Engineering,2019,8,ELE101,Elective 1,4,Civil Engineering,69,7.871428571428571,Completed
TUCE4016,Karan Pandey,Computer Engineering,2019,8,ELE102,Elective 2,4,Civil Engineering,77,7.871428571428571,Completed
TUCE4016,Karan Pandey,Computer Engineering,2019,8,INT101,Internship,3,Civil Engineering,86,7.871428571428571,Completed
TUCE4016,Karan Pandey,Computer Engineering,2019,8,INT102,Internship Lab,3,Civil Engineering,59,7.871428571428571,Completed
TUCE4016,Karan Pandey,Computer Engineering,2019,8,PRE101,Professional Ethics,4,Civil Engineering,94,7.871428571428571,Completed
TUCE4016,Karan Pandey,Computer Engineering,2019,8,PRO101,Project,3,Civil Engineering,76,7.871428571428571,Completed
TUCE4016,Karan Pandey,Computer Engineering,2019,8,PRO102,Project Lab,3,Civil Engineering,90,7.871428571428571,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,1,BEE101,BEE,4,Computer Engineering,76,8.157142857142857,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,1,MAT101,M1,4,Civil Engineering,76,8.157142857142857,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,1,PPS101,PPS,4,Computer Engineering,65,8.157142857142857,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,1,PHY101,Physics,4,Civil Engineering,79,8.157142857142857,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,1,PHY102,Physics Lab,4,Civil Engineering,96,8.157142857142857,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,1,WSH102,Workshop,4,Computer Engineering,87,8.157142857142857,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,1,WSH103,Workshop Lab,4,Computer Engineering,92,8.157142857142857,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,2,SUB101,CP,4,Computer Engineering,54,7.2142857142857135,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,2,SUB102,DS,4,Computer Engineering,82,7.2142857142857135,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,2,ELE103,Electrical Basics,4,Computer Engineering,75,7.2142857142857135,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,2,ELE104,Electrical Lab,4,Computer Engineering,70,7.2142857142857135,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,2,MAT102,M2,3,Civil Engineering,61,7.2142857142857135,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,2,MAT103,Mathematics II,4,Civil Engineering,89,7.2142857142857135,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,2,PGL101,Programming Lab,3,Computer Engineering,74,7.2142857142857135,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,3,COM101,Computer Organization,4,Computer Engineering,89,8.22857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,3,DBM101,DBMS,4,Computer Engineering,99,8.22857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,3,DBM102,DBMS Lab,3,Computer Engineering,79,8.22857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,3,DAT101,Data Structures,4,Computer Engineering,74,8.22857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,3,OOP101,OOP,3,Computer Engineering,65,8.22857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,3,OOP102,OOP Lab,4,Computer Engineering,85,8.22857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,3,SOF101,Software Design,4,Computer Engineering,85,8.22857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,4,ALG101,Algorithms,4,Computer Engineering,82,8.257142857142856,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,4,CON105,Computer Networks,3,Computer Engineering,88,8.257142857142856,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,4,DAA101,DAA,3,Computer Engineering,81,8.257142857142856,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,4,NET101,Networks Lab,3,Computer Engineering,93,8.257142857142856,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,4,SUB103,OS,3,Computer Engineering,71,8.257142857142856,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,4,OSL101,OS Lab,4,Computer Engineering,78,8.257142857142856,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,4,THE101,Theory of Computation,3,Computer Engineering,85,8.257142857142856,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,5,AIL101,AI Lab,3,Computer Engineering,84,8.342857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,5,AI101,Artificial Intelligence,4,Computer Engineering,83,8.342857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,5,DAT102,Data Mining,4,Computer Engineering,74,8.342857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,5,MLL101,ML Lab,4,Computer Engineering,96,8.342857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,5,ML101,Machine Learning,4,Computer Engineering,84,8.342857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,5,SUB104,SE,3,Computer Engineering,80,8.342857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,5,TOC101,TOC,4,Computer Engineering,83,8.342857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,6,SUB106,CC,3,Computer Engineering,82,7.9,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,6,CLC101,Cloud Computing,4,Computer Engineering,95,7.9,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,6,CLO101,Cloud Lab,4,Computer Engineering,99,7.9,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,6,COM102,Compiler Design,3,Computer Engineering,85,7.9,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,6,CYS101,Cyber Security,3,Computer Engineering,70,7.9,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,6,SUB105,ML,3,Computer Engineering,62,7.9,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,6,SEC101,Security Lab,3,Computer Engineering,60,7.9,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,7,SUB107,AI,3,Computer Engineering,79,8.32857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,7,BIG101,Big Data,4,Computer Engineering,98,8.32857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,7,BIG102,Big Data Lab,4,Computer Engineering,60,8.32857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,7,DAT103,Data Science,3,Computer Engineering,85,8.32857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,7,DAT104,Data Science Lab,3,Computer Engineering,73,8.32857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,7,DEE101,Deep Learning,3,Computer Engineering,100,8.32857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,7,SUB108,MP,4,Computer Engineering,88,8.32857142857143,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,8,ELE101,Elective 1,4,Civil Engineering,88,8.285714285714286,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,8,ELE102,Elective 2,4,Civil Engineering,71,8.285714285714286,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,8,INT101,Internship,3,Civil Engineering,94,8.285714285714286,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,8,INT102,Internship Lab,3,Civil Engineering,89,8.285714285714286,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,8,PRE101,Professional Ethics,4,Civil Engineering,84,8.285714285714286,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,8,PRO101,Project,3,Civil Engineering,80,8.285714285714286,Completed
TUCE4019,Nikhil Mishra,Computer Engineering,2019,8,PRO102,Project Lab,3,Civil Engineering,74,8.285714285714286,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,1,BEE101,BEE,4,Computer Engineering,82,7.814285714285714,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,1,MAT101,M1,4,Civil Engineering,70,7.814285714285714,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,1,PPS101,PPS,4,Computer Engineering,72,7.814285714285714,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,1,PHY101,Physics,4,Civil Engineering,72,7.814285714285714,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,1,PHY102,Physics Lab,4,Civil Engineering,83,7.814285714285714,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,1,WSH102,Workshop,4,Computer Engineering,83,7.814285714285714,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,1,WSH103,Workshop Lab,4,Computer Engineering,85,7.814285714285714,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,2,SUB101,CP,4,Computer Engineering,79,7.2857142857142865,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,2,SUB102,DS,4,Computer Engineering,65,7.2857142857142865,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,2,ELE103,Electrical Basics,4,Computer Engineering,62,7.2857142857142865,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,2,ELE104,Electrical Lab,4,Computer Engineering,61,7.2857142857142865,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,2,MAT102,M2,3,Civil Engineering,91,7.2857142857142865,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,2,MAT103,Mathematics II,4,Civil Engineering,72,7.2857142857142865,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,2,PGL101,Programming Lab,3,Computer Engineering,80,7.2857142857142865,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,3,COM101,Computer Organization,4,Computer Engineering,95,7.928571428571429,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,3,DBM101,DBMS,4,Computer Engineering,70,7.928571428571429,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,3,DBM102,DBMS Lab,3,Computer Engineering,53,7.928571428571429,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,3,DAT101,Data Structures,4,Computer Engineering,85,7.928571428571429,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,3,OOP101,OOP,3,Computer Engineering,84,7.928571428571429,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,3,OOP102,OOP Lab,4,Computer Engineering,80,7.928571428571429,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,3,SOF101,Software Design,4,Computer Engineering,88,7.928571428571429,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,4,ALG101,Algorithms,4,Computer Engineering,63,7.842857142857143,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,4,CON105,Computer Networks,3,Computer Engineering,88,7.842857142857143,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,4,DAA101,DAA,3,Computer Engineering,91,7.842857142857143,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,4,NET101,Networks Lab,3,Computer Engineering,76,7.842857142857143,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,4,SUB103,OS,3,Computer Engineering,67,7.842857142857143,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,4,OSL101,OS Lab,4,Computer Engineering,81,7.842857142857143,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,4,THE101,Theory of Computation,3,Computer Engineering,83,7.842857142857143,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,5,AIL101,AI Lab,3,Computer Engineering,98,7.342857142857143,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,5,AI101,Artificial Intelligence,4,Computer Engineering,67,7.342857142857143,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,5,DAT102,Data Mining,4,Computer Engineering,65,7.342857142857143,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,5,MLL101,ML Lab,4,Computer Engineering,93,7.342857142857143,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,5,ML101,Machine Learning,4,Computer Engineering,85,7.342857142857143,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,5,SUB104,SE,3,Computer Engineering,17,7.342857142857143,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,5,TOC101,TOC,4,Computer Engineering,89,7.342857142857143,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,6,SUB106,CC,3,Computer Engineering,90,7.757142857142857,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,6,CLC101,Cloud Computing,4,Computer Engineering,92,7.757142857142857,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,6,CLO101,Cloud Lab,4,Computer Engineering,62,7.757142857142857,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,6,COM102,Compiler Design,3,Computer Engineering,68,7.757142857142857,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,6,CYS101,Cyber Security,3,Computer Engineering,72,7.757142857142857,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,6,SUB105,ML,3,Computer Engineering,96,7.757142857142857,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,6,SEC101,Security Lab,3,Computer Engineering,63,7.757142857142857,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,7,SUB107,AI,3,Computer Engineering,87,7.8,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,7,BIG101,Big Data,4,Computer Engineering,83,7.8,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,7,BIG102,Big Data Lab,4,Computer Engineering,74,7.8,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,7,DAT103,Data Science,3,Computer Engineering,80,7.8,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,7,DAT104,Data Science Lab,3,Computer Engineering,91,7.8,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,7,DEE101,Deep Learning,3,Computer Engineering,50,7.8,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,7,SUB108,MP,4,Computer Engineering,81,7.8,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,8,ELE101,Elective 1,4,Civil Engineering,93,9.142857142857142,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,8,ELE102,Elective 2,4,Civil Engineering,99,9.142857142857142,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,8,INT101,Internship,3,Civil Engineering,95,9.142857142857142,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,8,INT102,Internship Lab,3,Civil Engineering,81,9.142857142857142,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,8,PRE101,Professional Ethics,4,Civil Engineering,89,9.142857142857142,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,8,PRO101,Project,3,Civil Engineering,84,9.142857142857142,Completed
TUCE4020,Zara Tiwari,Computer Engineering,2019,8,PRO102,Project Lab,3,Civil Engineering,99,9.142857142857142,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,1,BEE101,BEE,4,Computer Engineering,89,7.928571428571429,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,1,MAT101,M1,4,Civil Engineering,84,7.928571428571429,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,1,PPS101,PPS,4,Computer Engineering,83,7.928571428571429,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,1,PHY101,Physics,4,Civil Engineering,57,7.928571428571429,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,1,PHY102,Physics Lab,4,Civil Engineering,88,7.928571428571429,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,1,WSH102,Workshop,4,Computer Engineering,73,7.928571428571429,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,1,WSH103,Workshop Lab,4,Computer Engineering,81,7.928571428571429,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,2,SUB101,CP,4,Computer Engineering,86,7.671428571428571,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,2,SUB102,DS,4,Computer Engineering,88,7.671428571428571,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,2,ELE103,Electrical Basics,4,Computer Engineering,82,7.671428571428571,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,2,ELE104,Electrical Lab,4,Computer Engineering,50,7.671428571428571,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,2,MAT102,M2,3,Civil Engineering,79,7.671428571428571,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,2,MAT103,Mathematics II,4,Civil Engineering,67,7.671428571428571,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,2,PGL101,Programming Lab,3,Computer Engineering,85,7.671428571428571,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,3,COM101,Computer Organization,4,Computer Engineering,67,7.614285714285714,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,3,DBM101,DBMS,4,Computer Engineering,81,7.614285714285714,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,3,DBM102,DBMS Lab,3,Computer Engineering,67,7.614285714285714,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,3,DAT101,Data Structures,4,Computer Engineering,84,7.614285714285714,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,3,OOP101,OOP,3,Computer Engineering,82,7.614285714285714,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,3,OOP102,OOP Lab,4,Computer Engineering,99,7.614285714285714,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,3,SOF101,Software Design,4,Computer Engineering,53,7.614285714285714,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,4,ALG101,Algorithms,4,Computer Engineering,76,7.742857142857143,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,4,CON105,Computer Networks,3,Computer Engineering,76,7.742857142857143,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,4,DAA101,DAA,3,Computer Engineering,87,7.742857142857143,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,4,NET101,Networks Lab,3,Computer Engineering,89,7.742857142857143,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,4,SUB103,OS,3,Computer Engineering,71,7.742857142857143,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,4,OSL101,OS Lab,4,Computer Engineering,73,7.742857142857143,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,4,THE101,Theory of Computation,3,Computer Engineering,70,7.742857142857143,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,5,AIL101,AI Lab,3,Computer Engineering,96,8.514285714285714,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,5,AI101,Artificial Intelligence,4,Computer Engineering,87,8.514285714285714,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,5,DAT102,Data Mining,4,Computer Engineering,80,8.514285714285714,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,5,MLL101,ML Lab,4,Computer Engineering,79,8.514285714285714,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,5,ML101,Machine Learning,4,Computer Engineering,78,8.514285714285714,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,5,SUB104,SE,3,Computer Engineering,86,8.514285714285714,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,5,TOC101,TOC,4,Computer Engineering,90,8.514285714285714,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,6,SUB106,CC,3,Computer Engineering,100,8.042857142857143,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,6,CLC101,Cloud Computing,4,Computer Engineering,87,8.042857142857143,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,6,CLO101,Cloud Lab,4,Computer Engineering,46,8.042857142857143,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,6,COM102,Compiler Design,3,Computer Engineering,71,8.042857142857143,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,6,CYS101,Cyber Security,3,Computer Engineering,80,8.042857142857143,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,6,SUB105,ML,3,Computer Engineering,88,8.042857142857143,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,6,SEC101,Security Lab,3,Computer Engineering,91,8.042857142857143,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,7,SUB107,AI,3,Computer Engineering,93,7.957142857142857,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,7,BIG101,Big Data,4,Computer Engineering,83,7.957142857142857,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,7,BIG102,Big Data Lab,4,Computer Engineering,60,7.957142857142857,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,7,DAT103,Data Science,3,Computer Engineering,83,7.957142857142857,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,7,DAT104,Data Science Lab,3,Computer Engineering,84,7.957142857142857,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,7,DEE101,Deep Learning,3,Computer Engineering,78,7.957142857142857,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,7,SUB108,MP,4,Computer Engineering,76,7.957142857142857,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,8,ELE101,Elective 1,4,Civil Engineering,80,8.071428571428571,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,8,ELE102,Elective 2,4,Civil Engineering,89,8.071428571428571,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,8,INT101,Internship,3,Civil Engineering,78,8.071428571428571,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,8,INT102,Internship Lab,3,Civil Engineering,71,8.071428571428571,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,8,PRE101,Professional Ethics,4,Civil Engineering,92,8.071428571428571,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,8,PRO101,Project,3,Civil Engineering,86,8.071428571428571,Completed
TUCE4021,Devi Rao,Computer Engineering,2019,8,PRO102,Project Lab,3,Civil Engineering,69,8.071428571428571,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,1,BEE101,BEE,4,Computer Engineering,93,7.828571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,1,MAT101,M1,4,Civil Engineering,94,7.828571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,1,PPS101,PPS,4,Computer Engineering,74,7.828571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,1,PHY101,Physics,4,Civil Engineering,64,7.828571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,1,PHY102,Physics Lab,4,Civil Engineering,73,7.828571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,1,WSH102,Workshop,4,Computer Engineering,71,7.828571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,1,WSH103,Workshop Lab,4,Computer Engineering,79,7.828571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,2,SUB101,CP,4,Computer Engineering,36,7.385714285714286,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,2,SUB102,DS,4,Computer Engineering,84,7.385714285714286,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,2,ELE103,Electrical Basics,4,Computer Engineering,85,7.385714285714286,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,2,ELE104,Electrical Lab,4,Computer Engineering,96,7.385714285714286,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,2,MAT102,M2,3,Civil Engineering,62,7.385714285714286,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,2,MAT103,Mathematics II,4,Civil Engineering,83,7.385714285714286,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,2,PGL101,Programming Lab,3,Computer Engineering,71,7.385714285714286,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,3,COM101,Computer Organization,4,Computer Engineering,50,7.928571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,3,DBM101,DBMS,4,Computer Engineering,70,7.928571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,3,DBM102,DBMS Lab,3,Computer Engineering,79,7.928571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,3,DAT101,Data Structures,4,Computer Engineering,100,7.928571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,3,OOP101,OOP,3,Computer Engineering,74,7.928571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,3,OOP102,OOP Lab,4,Computer Engineering,87,7.928571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,3,SOF101,Software Design,4,Computer Engineering,95,7.928571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,4,ALG101,Algorithms,4,Computer Engineering,77,8.514285714285714,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,4,CON105,Computer Networks,3,Computer Engineering,98,8.514285714285714,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,4,DAA101,DAA,3,Computer Engineering,71,8.514285714285714,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,4,NET101,Networks Lab,3,Computer Engineering,83,8.514285714285714,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,4,SUB103,OS,3,Computer Engineering,95,8.514285714285714,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,4,OSL101,OS Lab,4,Computer Engineering,97,8.514285714285714,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,4,THE101,Theory of Computation,3,Computer Engineering,75,8.514285714285714,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,5,AIL101,AI Lab,3,Computer Engineering,80,7.928571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,5,AI101,Artificial Intelligence,4,Computer Engineering,77,7.928571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,5,DAT102,Data Mining,4,Computer Engineering,79,7.928571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,5,MLL101,ML Lab,4,Computer Engineering,97,7.928571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,5,ML101,Machine Learning,4,Computer Engineering,82,7.928571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,5,SUB104,SE,3,Computer Engineering,68,7.928571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,5,TOC101,TOC,4,Computer Engineering,72,7.928571428571429,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,6,SUB106,CC,3,Computer Engineering,99,7.2,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,6,CLC101,Cloud Computing,4,Computer Engineering,51,7.2,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,6,CLO101,Cloud Lab,4,Computer Engineering,69,7.2,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,6,COM102,Compiler Design,3,Computer Engineering,85,7.2,Completed
TUCE4022,Hari Iyer,Computer Engineering,2019,6,CYS101,Cyber Security,3,Computer Engineering,54,7.2,Completed
