Student ID,Name,GPA
TUCIV1026,Hema Rao,8.785714285714286
TUCIV1043,Venkatesh Nair,8.3
TUEE1040,Yamini Sundaram,8.742857142857144
TUEC1005,Gowtham Rao,8.72857142857143
TUEC1033,Lakshmi Naidu,8.471428571428572
TUEC1040,Nandhini Menon,8.585714285714285
TUEC1046,Divya Sharma,8.928571428571429
TUME1020,Lakshmi Chowdary,8.428571428571429
TUME1022,Sangeetha Bhattacharya,8.6
TUCE2033,Harini Venkatesh,8.314285714285713
TUCE2044,Vijay Acharya,8.471428571428572
TUCIV2018,Harish Pillai,8.185714285714287
TUEE2008,Priya Sundaram,8.457142857142857
TUEE2037,Raghav Murthy,8.585714285714285
TUEC2001,Lakshmi Venkatesh,8.471428571428572
TUEC2023,Suresh Kumar,8.2
TUME2023,Tanvi Kapoor,8.428571428571429
TUME2044,Rohan Gupta,8.5
TUEE3005,Deepika Choudhury,8.457142857142857
TUEE3035,Divya Mishra,8.071428571428571
TUEC3012,Ravi Bose,8.814285714285713
TUEC3013,Diya Banerjee,8.1
TUEC3021,Manish Desai,8.414285714285715
TUCE4008,Karan Patil,8.82857142857143
TUCIV4040,Devi Gowda,8.17142857142857
TUEE4019,Meena Srinivas,8.585714285714285
TUEC4007,Ganesh Sharma,8.6
TUEC4018,Devi Bhattacharya,8.214285714285714
TUEC4019,Suresh Gowda,8.72857142857143
TUEC4022,Ganesh Shetty,8.485714285714286
TUME4002,Shilpa Murthy,8.8
TUME4012,Anil Iyer,8.214285714285714
TUME4018,Prakash Acharya,8.214285714285714
TUME4033,Devi Sharma,8.5
TUCE23011,Sangeetha Naidu,8.342857142857143
TUCE23019,Devi Menon,8.485714285714286
TUCIV23007,Raghavendra Rao,8.8
TUEC23037,Ramesh Babu,8.528571428571428
TUEC24031,Madhav Sai,8.157142857142857
TUEC24042,Megnam B,8.22857142857143
TUME24046,Pavani Mallidi,8.042857142857143
TUCE21012,Priyanka Ivvala,8.642857142857142
TUCIV21051,Roshini P,8.385714285714286
TUME21216,Vishal Kiran,8.257142857142856
TUCE22265,Aishwarya Menon,8.4
TUCE1027,Nithya Joshi,8.12857142857143
TUCIV1013,Gayathri Rao,9.0
TUCIV1017,Pooja Bhattacharya,8.285714285714286
TUCIV1038,Gowtham Sundaram,8.942857142857143
TUEE1018,Sathish Gowda,8.87142857142857
TUEE1026,Rahul Pillai,8.17142857142857
TUEE1036,Shilpa Nair,8.557142857142857
TUEC1003,Meena Rao,8.457142857142857
TUEC1041,Devi Namboothiri,8.928571428571429
TUEC1049,Yamini Nagesh,8.22857142857143
TUME1039,Sneha Murthy,8.157142857142857
TUME1049,Pooja Menon,8.571428571428571
TUCE2008,Vasanth Kumar,8.7
TUCE2043,Anjali Joshi,8.457142857142857
TUEC2013,Anil Pillai,8.314285714285713
TUEC2026,Sanjay Venkatesh,8.285714285714286
TUEC2044,Santosh Gowda,8.442857142857143
TUME2012,Raghav Naidu,8.185714285714287
TUME2045,Aditi Banerjee,8.742857142857144
TUEE3036,Yash Das,9.042857142857143
TUEE3042,Aditya Sharma,8.37142857142857
TUEE3049,Vedika Verma,8.757142857142856
TUEC3010,Deepak Pillai,8.214285714285714
TUEC3034,Pranav Sharma,8.457142857142857
TUEC3041,Isha Mehta,8.285714285714286
TUCIV4026,Naveen Srinivas,8.32857142857143
TUME4029,Nithya Shetty,8.12857142857143
TUCE23033,Lakshmi Nair,8.314285714285713
TUEC23043,Janani Priya,8.057142857142857
TUME23006,Soujanya Devi,8.042857142857143
TUME23031,Chaitanya Kumar,8.585714285714285
TUME23032,Meenakshi Sree,8.957142857142857
TUCIV24002,Avinash Kumar,8.057142857142857
TUEE24038,Jyothsna R,8.1
TUEC24006,Kavya Teja,8.642857142857142
TUME24023,Naveena Devi,8.2
TUME24033,Nikshitha P,8.357142857142858
TUME24034,Nitesh Dayalan Vavili,8.62857142857143
TUME24050,Pramoth Kumar P,8.214285714285714
TUCIV21080,Sandeep R,8.428571428571429
TUEE21109,Shivani B,8.028571428571428
TUEE21129,Sravya Paruchuri,8.071428571428571
TUEC21186,Uma Maheswari,8.32857142857143
TUME21224,Viswanath V,8.72857142857143
TUCE22276,Akhila Sharma,8.32857142857143
TUCE22286,Amit Bhattacharya,8.214285714285714
TUEC22436,Chetan Iyer,8.414285714285715
TUME22463,Deepika Joshi,8.071428571428571
TUME22469,Deepthi Reddy,8.37142857142857
TUCE1002,Madhavi Sharma,8.1
TUCE1016,Raghav Nair,8.114285714285714
TUCE1019,Ramya Joshi,8.6
TUCE1028,Rajesh Reddy,8.1
TUCIV1023,Priya Srinivas,8.457142857142857
TUEE1007,Sreeja Joshi,8.028571428571428
TUEE1009,Vijay Rao,8.285714285714286
TUEE1016,Hari Joshi,8.657142857142857
TUEC1047,Ganesh Sundaram,8.557142857142857
TUME1008,Sreeja Sharma,8.2
TUCE2030,Divya Bhattacharya,8.442857142857143
TUCIV2006,Anjali Menon,8.085714285714285
TUCIV2030,Anjali Reddy,8.528571428571428
TUEE2004,Rajesh Kumar,8.071428571428571
TUEE2014,Sanjay Kumar,8.37142857142857
TUEE2038,Prakash Pillai,8.157142857142857
TUME2007,Divya Venkatesh,8.37142857142857
TUME2013,Naina Shah,8.885714285714286
TUME2032,Neha Desai,8.614285714285714
TUME2038,Amit Iyer,8.1
TUME2043,Karan Verma,8.742857142857144
TUCE3012,Arjun Yadav,8.12857142857143
TUCE3027,Isha Iyer,8.22857142857143
TUCE3042,Rahul Rangaswamy,8.314285714285713
TUCIV3016,Arpit Trivedi,8.77142857142857
TUCIV3027,Kavya Pandey,8.62857142857143
TUEE3009,Mohit Banerjee,8.557142857142857
TUEC3050,Aditi Verma,8.314285714285713
TUME3011,Tanvi Nair,8.214285714285714
TUME3028,Aryan Desai,8.071428571428571
TUCE4012,Bhavya Iyer,9.071428571428571
TUEE4006,Priya Rao,8.62857142857143
TUEE4015,Harish Joshi,8.942857142857143
TUEE4020,Manoj Bhattacharya,8.9
TUME4007,Santosh Joshi,8.085714285714285
TUCE23014,Ganesh Reddy,8.157142857142857
TUCIV23014,Keerthi Charan,8.442857142857143
TUCIV23036,Arjun Kumar,8.057142857142857
TUCIV23038,Sangeetha Pillai,8.785714285714286
TUEC23045,Anjali Rangaswamy,8.685714285714287
TUEE24002,Gowri Priya,8.714285714285714
TUEC24025,Lasya Priya Guggilam,8.014285714285714
TUME24040,Parimala G,8.37142857142857
TUCE21001,Prasanth Sai,8.471428571428572
TUCE21024,Rajiyasree J,8.3
TUEC21151,Sujana V,8.857142857142858
TUEC21155,Sunitha S,8.12857142857143
TUME21236,Yuvraj Singh C,8.485714285714286
TUCE22287,Amit Rangaswamy,8.971428571428572
TUCE22299,Anil Nagesh,8.557142857142857
TUCIV22312,Anjali Nagesh,8.442857142857143
TUCIV22315,Ankit Menon,8.22857142857143
TUCIV22334,Anupama Chowdary,8.285714285714286
TUEE22386,Balaji Acharya,8.314285714285713
TUEC22413,Bhavya Nair,8.014285714285714
TUEC22447,Deekshitha Nair,8.37142857142857
TUME22488,Dharani Bhattacharya,8.114285714285714
TUCE1029,Venkatesh Gowda,8.214285714285714
TUCE1032,Shankar Iyer,8.314285714285713
TUCIV1033,Ajay Nagesh,8.27142857142857
TUEE1046,Manoj Sundaram,8.428571428571429
TUEC1008,Madhavi Murthy,8.642857142857142
TUEC1032,Anil Sharma,8.242857142857144
TUME1006,Vijay Nair,8.27142857142857
TUME1015,Revathi Joshi,8.985714285714286
TUME1018,Rahul Bhattacharya,8.2
TUCE2048,Deepak Shetty,8.185714285714287
TUEE2047,Meena Acharya,8.185714285714287
TUEC2012,Shilpa Venkatesh,8.257142857142856
TUEC2032,Meena Sundaram,8.642857142857142
TUME2021,Divya Bose,8.571428571428571
TUCIV3029,Manish Malhotra,8.428571428571429
TUCIV3045,Bhavya Shah,8.6
TUEC3029,Yash Desai,8.442857142857143
TUME4019,Rajesh Srinivas,8.314285714285713
TUME4037,Swathi Murthy,8.557142857142857
TUCE23025,Rajesh Babu,8.485714285714286
TUCIV23033,Goutham Reddy,8.4
TUCIV23047,Naveen Teja,8.285714285714286
TUCE24015,A Monicaa,8.314285714285713
TUCE24049,Ashok Ch,8.185714285714287
TUEE24016,Hiranmayi Y,8.357142857142858
TUME24037,P Nimeesha,8.185714285714287
TUCE21019,Rajeshwari P,8.642857142857142
TUCE21036,Ranjitha N,8.17142857142857
TUME21229,Yashwant Nag,8.042857142857143
TUME21237,Aditi Nair,8.442857142857143
TUCIV22319,Ankit Namboothiri,8.657142857142857
TUCIV22347,Arjun Gowda,8.657142857142857
TUEC22416,Bhavya Namboothiri,8.37142857142857
TUME22466,Deepika Gowda,8.67142857142857
